posting_id,posted_on,title,seniority,city,country,remote,salary_min_usd,salary_max_usd,company_size,skills
J72325,2023-03-08,Analytics Engineer,mid,Amsterdam,NL,hybrid,,,midmarket,dbt|airflow|sql|snowflake|git|python
J72421,2023-03-08,Senior Research Scientist,senior,New York,US,hybrid,216500,288500,startup,jax|statistics|research|python
J73024,2023-03-08,Junior Data Analyst,junior,Austin,US,remote,51000,68000,enterprise,sql|looker|statistics|excel|tableau
J71509,2023-03-09,Analytics Engineer,mid,San Francisco,US,hybrid,132500,177000,scaleup,dbt|git|python|airflow
J71929,2023-03-09,Junior Data Analyst,junior,San Francisco,US,onsite,70000,93500,enterprise,python|excel|looker|statistics
J70295,2023-03-10,Junior Data Engineer,junior,New York,US,hybrid,99500,133000,enterprise,aws|kafka|python
J70827,2023-03-10,Senior Analytics Engineer,senior,San Francisco,US,onsite,165500,221000,scaleup,git|sql|airflow
J71208,2023-03-10,Data Scientist,mid,Chicago,US,onsite,114500,152500,startup,statistics|sql|pandas|experimentation
J71742,2023-03-10,Staff Data Analyst,staff,San Francisco,US,hybrid,143500,191000,enterprise,excel|statistics|looker|python
J72125,2023-03-10,Analytics Engineer,mid,Toronto,CA,hybrid,79000,105500,midmarket,dbt|airflow|snowflake|python
J73030,2023-03-10,BI Developer,mid,San Francisco,US,hybrid,108500,145000,enterprise,modelling|power bi|excel|sql|dax
J70626,2023-03-11,Junior Data Engineer,junior,San Francisco,US,remote,98000,130500,midmarket,airflow|kafka|aws|sql
J70990,2023-03-11,Data Engineer,mid,San Francisco,US,remote,132500,176500,enterprise,sql|terraform|airflow
J71210,2023-03-11,Senior Data Scientist,senior,London,GB,hybrid,115500,154500,startup,python|pandas|pytorch
J72343,2023-03-12,Analytics Engineer,mid,São Paulo,BR,hybrid,41500,55500,scaleup,sql|python|airflow|snowflake|dbt|git
J72447,2023-03-12,Senior Machine Learning Engineer,senior,New York,US,onsite,184000,245000,midmarket,kubernetes|mlflow|pytorch
J70079,2023-03-13,Data Scientist,mid,Toronto,CA,onsite,,,midmarket,sql|pytorch|python|statistics|experimentation|pandas
J70949,2023-03-13,Senior BI Developer,senior,New York,US,hybrid,112000,149000,enterprise,power bi|sql|modelling
J71188,2023-03-13,Junior Data Analyst,junior,New York,US,onsite,64000,85000,scaleup,sql|statistics|tableau|excel
J70670,2023-03-14,Staff Analytics Engineer,staff,São Paulo,BR,hybrid,65000,86500,scaleup,airflow|sql|dbt|git|snowflake|python
J72442,2023-03-14,Senior Data Analyst,senior,New York,US,remote,118500,158000,midmarket,looker|python|tableau|excel|statistics
J72687,2023-03-14,Junior Data Analyst,junior,Berlin,DE,onsite,,,scaleup,sql|excel|statistics|python
J72730,2023-03-14,Junior Data Analyst,junior,San Francisco,US,onsite,67500,89500,startup,tableau|python|statistics|excel|looker|sql
J72824,2023-03-14,Senior Data Engineer,senior,Toronto,CA,remote,112000,149500,scaleup,spark|aws|terraform|sql|airflow|kafka
J70156,2023-03-15,Senior Data Analyst,senior,New York,US,onsite,112000,149500,midmarket,tableau|looker|python|sql
J71409,2023-03-15,Senior Data Analyst,senior,Bengaluru,IN,onsite,30000,40000,midmarket,sql|excel|python|statistics|looker
J72407,2023-03-15,Data Engineer,mid,Toronto,CA,hybrid,,,startup,sql|python|aws
J73229,2023-03-15,Data Analyst,mid,Toronto,CA,onsite,59500,79500,scaleup,python|looker|excel|statistics|sql
J70516,2023-03-16,BI Developer,mid,London,GB,remote,63000,84000,enterprise,sql|power bi|dax
J71853,2023-03-16,Senior Data Engineer,senior,Berlin,DE,remote,100500,134000,scaleup,python|terraform|spark|kafka|airflow
J72257,2023-03-17,Senior Data Analyst,senior,Austin,US,hybrid,95000,126500,scaleup,sql|python|tableau|excel
J70920,2023-03-18,Junior Machine Learning Engineer,junior,London,GB,hybrid,82500,110000,scaleup,pytorch|python|kubernetes|mlflow|sql
J71669,2023-03-18,Staff Analytics Engineer,staff,Toronto,CA,remote,132500,176500,enterprise,python|snowflake|sql|git|dbt|airflow
J72722,2023-03-18,Data Engineer,mid,San Francisco,US,hybrid,144500,192500,scaleup,airflow|python|sql|terraform
J73021,2023-03-18,Senior Data Engineer,senior,Chicago,US,onsite,135500,180500,midmarket,kafka|spark|sql|python
J70520,2023-03-19,Data Analyst,mid,London,GB,hybrid,,,startup,looker|excel|tableau|sql
J71103,2023-03-19,Staff Analytics Engineer,staff,San Francisco,US,hybrid,185500,247500,scaleup,sql|snowflake|dbt|python
J72360,2023-03-19,Senior BI Developer,senior,Chicago,US,onsite,104500,139500,midmarket,power bi|dax|sql|excel
J72536,2023-03-19,Staff Machine Learning Engineer,staff,New York,US,onsite,227000,302500,scaleup,sql|pytorch|mlflow|aws|kubernetes|python
J70929,2023-03-20,Data Analyst,mid,London,GB,hybrid,58500,78500,scaleup,sql|excel|tableau|statistics|looker|python
J72310,2023-03-20,Research Scientist,mid,New York,US,hybrid,162500,216500,startup,research|statistics|python|pytorch
J70636,2023-03-21,Junior Data Analyst,junior,Bengaluru,IN,hybrid,18500,25000,startup,sql|statistics|looker|python|tableau
J70888,2023-03-21,Senior Data Analyst,senior,Bengaluru,IN,remote,33000,44000,enterprise,excel|tableau|looker|python|sql
J71873,2023-03-21,Data Analyst,mid,São Paulo,BR,remote,27500,37000,scaleup,statistics|looker|tableau|excel|sql
J72090,2023-03-21,Senior Data Scientist,senior,San Francisco,US,hybrid,187000,249500,scaleup,python|pandas|statistics
J72942,2023-03-21,Data Scientist,mid,London,GB,hybrid,,,midmarket,statistics|pandas|python|sql|pytorch|experimentation
J73099,2023-03-21,Junior Analytics Engineer,junior,San Francisco,US,remote,102000,136000,scaleup,dbt|airflow|snowflake
J72140,2023-03-22,Senior Data Analyst,senior,Bengaluru,IN,hybrid,32000,42500,scaleup,python|excel|tableau|looker|sql
J72827,2023-03-22,Staff Analytics Engineer,staff,Amsterdam,NL,hybrid,,,scaleup,python|snowflake|dbt
J72849,2023-03-22,Data Analyst,mid,Berlin,DE,remote,,,enterprise,tableau|statistics|looker|python
J70021,2023-03-23,Data Analyst,mid,Berlin,DE,onsite,52500,70000,scaleup,statistics|looker|tableau|python|sql|excel
J70794,2023-03-23,Data Analyst,mid,Amsterdam,NL,onsite,57500,77000,enterprise,python|looker|excel|statistics
J70845,2023-03-23,Junior Data Analyst,junior,Amsterdam,NL,onsite,44000,58500,scaleup,sql|python|tableau|statistics
J70953,2023-03-23,Senior Machine Learning Engineer,senior,São Paulo,BR,hybrid,61000,81000,startup,kubernetes|mlflow|python|pytorch
J71272,2023-03-23,Analytics Engineer,mid,São Paulo,BR,onsite,38000,50500,midmarket,snowflake|git|dbt|airflow
J71806,2023-03-23,Data Analyst,mid,São Paulo,BR,hybrid,28000,37500,enterprise,excel|tableau|python|looker|sql
J72319,2023-03-23,Staff Data Analyst,staff,Bengaluru,IN,remote,,,enterprise,sql|python|statistics
J70394,2023-03-24,Junior Data Engineer,junior,Amsterdam,NL,hybrid,66000,87500,enterprise,airflow|aws|sql|terraform|python|spark
J70493,2023-03-24,Senior Data Engineer,senior,New York,US,hybrid,153500,204500,enterprise,spark|airflow|kafka|terraform|aws|python
J70693,2023-03-24,Senior Data Scientist,senior,Austin,US,remote,154500,206000,enterprise,pytorch|sql|experimentation|pandas|statistics|python
J70884,2023-03-24,Data Scientist,mid,London,GB,onsite,94500,126000,midmarket,experimentation|pytorch|statistics|pandas|sql
J73247,2023-03-24,Research Scientist,mid,Chicago,US,onsite,141000,188000,scaleup,pytorch|jax|python|research|statistics
J73197,2023-03-25,Junior Data Analyst,junior,Chicago,US,hybrid,,,midmarket,python|looker|tableau|excel
J70268,2023-03-26,Senior Data Engineer,senior,Bengaluru,IN,remote,46000,61500,midmarket,terraform|kafka|aws|python
J70072,2023-03-27,Data Analyst,mid,San Francisco,US,onsite,85500,114000,midmarket,statistics|tableau|sql|looker
J71810,2023-03-27,Junior Analytics Engineer,junior,San Francisco,US,remote,95500,127500,enterprise,sql|git|airflow|dbt|snowflake
J72115,2023-03-27,Senior Analytics Engineer,senior,Austin,US,onsite,129500,172500,midmarket,airflow|snowflake|git|sql
J72285,2023-03-27,Data Analyst,mid,New York,US,hybrid,91500,122000,midmarket,excel|python|sql|tableau|statistics
J70083,2023-03-28,Staff Data Analyst,staff,New York,US,hybrid,138500,184500,midmarket,statistics|sql|python|tableau|looker
J71487,2023-03-28,Senior Machine Learning Engineer,senior,New York,US,onsite,205000,273000,startup,python|kubernetes|aws|mlflow|pytorch
J72097,2023-03-28,Staff Analytics Engineer,staff,Berlin,DE,onsite,110500,147500,midmarket,dbt|airflow|sql|python|snowflake|git
J73158,2023-03-28,Senior Data Analyst,senior,Bengaluru,IN,remote,,,enterprise,tableau|excel|looker|sql
J71380,2023-03-29,Junior BI Developer,junior,London,GB,hybrid,,,midmarket,modelling|dax|sql
J71455,2023-03-29,Data Engineer,mid,London,GB,remote,88000,117500,midmarket,terraform|sql|python|airflow|spark
J71682,2023-03-29,Staff Data Analyst,staff,Toronto,CA,onsite,93500,124500,scaleup,excel|statistics|sql|python|looker
J72321,2023-03-29,Data Analyst,mid,San Francisco,US,remote,93000,124000,enterprise,tableau|looker|excel|python|sql
J72434,2023-03-29,Data Engineer,mid,Bengaluru,IN,hybrid,,,startup,aws|kafka|spark|python|terraform
J72909,2023-03-29,Analytics Engineer,mid,Austin,US,onsite,93500,124500,enterprise,snowflake|dbt|airflow|sql
J72966,2023-03-29,Junior Data Analyst,junior,Bengaluru,IN,hybrid,,,enterprise,excel|sql|python|statistics
J70211,2023-03-30,Senior Data Engineer,senior,Toronto,CA,onsite,,,startup,sql|spark|terraform|python|kafka|aws
J71522,2023-03-30,Machine Learning Engineer,mid,Amsterdam,NL,hybrid,,,midmarket,aws|python|pytorch|mlflow|sql|kubernetes
J71989,2023-03-30,Senior Data Engineer,senior,New York,US,onsite,155000,207000,midmarket,spark|kafka|sql|terraform
J71313,2023-03-31,Analytics Engineer,mid,New York,US,hybrid,117000,156000,startup,snowflake|python|git|dbt|sql
J72240,2023-03-31,Staff Machine Learning Engineer,staff,Amsterdam,NL,remote,,,scaleup,mlflow|kubernetes|sql|python
J71321,2023-04-01,Junior BI Developer,junior,San Francisco,US,onsite,73500,98000,midmarket,sql|power bi|modelling|excel
J71744,2023-04-01,Junior Data Analyst,junior,New York,US,hybrid,61500,82000,scaleup,python|sql|statistics|excel|tableau|looker
J72632,2023-04-01,Data Scientist,mid,Bengaluru,IN,hybrid,,,startup,experimentation|pytorch|statistics
J71016,2023-04-02,Senior Data Analyst,senior,Amsterdam,NL,hybrid,78000,104000,startup,excel|tableau|python|looker|sql|statistics
J71454,2023-04-02,Junior Machine Learning Engineer,junior,New York,US,hybrid,111000,148000,scaleup,aws|mlflow|pytorch|sql|kubernetes
J72355,2023-04-02,Staff Data Scientist,staff,Bengaluru,IN,remote,63500,85000,midmarket,experimentation|statistics|python
J73446,2023-04-03,Data Scientist,mid,San Francisco,US,hybrid,144000,192000,enterprise,statistics|experimentation|pytorch
J70374,2023-04-04,Senior Data Analyst,senior,San Francisco,US,hybrid,119000,159000,scaleup,statistics|sql|excel|python
J70576,2023-04-04,Junior Data Analyst,junior,Chicago,US,hybrid,55500,73500,midmarket,excel|looker|python
J70699,2023-04-04,Senior Analytics Engineer,senior,San Francisco,US,hybrid,147500,197000,scaleup,git|snowflake|dbt
J70862,2023-04-04,Senior Machine Learning Engineer,senior,London,GB,remote,,,midmarket,python|pytorch|kubernetes|aws|sql
J71608,2023-04-04,Senior Data Analyst,senior,Berlin,DE,hybrid,67000,89000,enterprise,looker|statistics|python|tableau|excel
J71594,2023-04-05,Junior Data Platform Engineer,junior,San Francisco,US,remote,118000,157500,scaleup,observability|terraform|aws|python|kubernetes|spark
J72764,2023-04-05,Senior Data Scientist,senior,Berlin,DE,hybrid,103500,138000,midmarket,sql|python|pandas
J73225,2023-04-05,Data Engineer,mid,Bengaluru,IN,onsite,34500,46000,scaleup,aws|spark|python|airflow|kafka|sql
J71329,2023-04-06,Analytics Engineer,mid,London,GB,remote,85500,114000,enterprise,sql|git|airflow|python|dbt
J71579,2023-04-06,Data Analyst,mid,San Francisco,US,hybrid,89000,118500,scaleup,excel|statistics|python
J71775,2023-04-06,Senior Machine Learning Engineer,senior,London,GB,hybrid,142500,190000,scaleup,aws|mlflow|pytorch|kubernetes|python
J71910,2023-04-06,Staff Data Scientist,staff,Amsterdam,NL,onsite,,,enterprise,pytorch|python|sql|experimentation|statistics
J72410,2023-04-06,Lead Machine Learning Engineer,lead,San Francisco,US,onsite,285000,380000,midmarket,aws|python|mlflow|pytorch|sql
J72870,2023-04-06,Senior Analytics Engineer,senior,San Francisco,US,remote,156500,209000,enterprise,git|dbt|airflow|python|sql
J72994,2023-04-06,Data Engineer,mid,Berlin,DE,onsite,88500,117500,midmarket,python|kafka|terraform|sql|aws
J70802,2023-04-07,Lead Data Scientist,lead,Berlin,DE,onsite,139000,185500,enterprise,pytorch|python|statistics|experimentation|sql|pandas
J70885,2023-04-07,Lead Data Analyst,lead,Austin,US,hybrid,110500,147000,midmarket,excel|tableau|python|sql
J71782,2023-04-07,BI Developer,mid,London,GB,hybrid,,,enterprise,excel|modelling|sql|dax|power bi
J71870,2023-04-07,Machine Learning Engineer,mid,New York,US,hybrid,169000,225000,enterprise,pytorch|aws|sql|python|mlflow
J70421,2023-04-08,Senior Data Platform Engineer,senior,São Paulo,BR,hybrid,60500,80500,scaleup,kubernetes|python|aws|terraform|observability
J70583,2023-04-08,Junior Data Analyst,junior,London,GB,onsite,45500,61000,scaleup,python|tableau|looker|statistics
J71789,2023-04-08,Analytics Engineer,mid,Berlin,DE,hybrid,74500,99500,midmarket,dbt|snowflake|sql|git
J73027,2023-04-08,Data Analyst,mid,Toronto,CA,hybrid,59500,79000,startup,tableau|statistics|looker|sql
J73089,2023-04-08,Data Scientist,mid,Chicago,US,onsite,101500,135500,startup,python|experimentation|pandas|statistics|sql
J73426,2023-04-08,Senior Data Scientist,senior,São Paulo,BR,hybrid,53500,71500,startup,experimentation|pandas|pytorch
J71740,2023-04-09,Data Engineer,mid,Chicago,US,remote,109000,145500,midmarket,python|kafka|terraform
J72459,2023-04-09,Data Analyst,mid,Bengaluru,IN,remote,26000,35000,scaleup,sql|statistics|excel|python|looker
J73073,2023-04-09,Machine Learning Engineer,mid,New York,US,onsite,145500,194000,enterprise,pytorch|python|aws|kubernetes
J70305,2023-04-10,Junior Data Analyst,junior,London,GB,hybrid,44000,58500,enterprise,looker|statistics|excel
J70956,2023-04-10,Staff Data Platform Engineer,staff,Berlin,DE,onsite,128500,171500,startup,terraform|aws|spark|kubernetes|python|observability
J71232,2023-04-10,Lead Data Analyst,lead,Toronto,CA,hybrid,,,scaleup,tableau|excel|sql|statistics
J71340,2023-04-10,Senior BI Developer,senior,Chicago,US,onsite,103000,137500,scaleup,excel|power bi|dax|sql|modelling
J71498,2023-04-10,Junior Data Platform Engineer,junior,Austin,US,hybrid,,,startup,aws|python|observability|terraform|spark|kubernetes
J72135,2023-04-10,Senior Data Analyst,senior,London,GB,onsite,82000,109500,scaleup,looker|python|tableau
J72759,2023-04-10,Lead Data Engineer,lead,San Francisco,US,onsite,221000,295000,midmarket,kafka|sql|python|spark|airflow
J71877,2023-04-11,Lead Data Engineer,lead,London,GB,remote,157000,209500,midmarket,spark|terraform|python|airflow|kafka|sql
J70103,2023-04-12,Data Analyst,mid,Amsterdam,NL,remote,58000,77500,midmarket,statistics|tableau|looker
J71027,2023-04-12,Junior Data Scientist,junior,Toronto,CA,hybrid,72500,97000,enterprise,pytorch|experimentation|python|sql|pandas
J71266,2023-04-12,Junior Data Scientist,junior,San Francisco,US,remote,120500,161000,scaleup,pandas|experimentation|sql|python
J72305,2023-04-13,Data Analyst,mid,New York,US,remote,94500,126500,midmarket,looker|excel|tableau|sql
J72342,2023-04-13,BI Developer,mid,Amsterdam,NL,onsite,63500,85000,startup,power bi|dax|sql
J70102,2023-04-14,Data Platform Engineer,mid,Chicago,US,hybrid,,,scaleup,spark|aws|observability|python|terraform
J70676,2023-04-14,Data Scientist,mid,São Paulo,BR,onsite,47500,63500,scaleup,pytorch|experimentation|sql|statistics
J70797,2023-04-14,Senior Analytics Engineer,senior,New York,US,remote,141500,188500,enterprise,git|python|dbt|sql|airflow
J72077,2023-04-14,Data Analyst,mid,San Francisco,US,hybrid,88500,118500,enterprise,looker|excel|sql|tableau|python|statistics
J72183,2023-04-14,Junior Analytics Engineer,junior,Austin,US,hybrid,,,scaleup,sql|snowflake|dbt|git|python|airflow
J72573,2023-04-14,Lead Data Engineer,lead,Amsterdam,NL,onsite,151500,202500,midmarket,kafka|terraform|sql
J70503,2023-04-15,Junior Analytics Engineer,junior,Chicago,US,remote,66500,89000,enterprise,airflow|sql|snowflake|git|python
J70760,2023-04-15,Staff Analytics Engineer,staff,San Francisco,US,hybrid,,,enterprise,git|snowflake|sql|airflow|dbt
J70900,2023-04-15,Senior Data Engineer,senior,London,GB,hybrid,114000,152000,scaleup,aws|spark|kafka
J72451,2023-04-15,Data Scientist,mid,Berlin,DE,hybrid,,,scaleup,experimentation|python|sql|pandas|pytorch|statistics
J70229,2023-04-16,Senior Data Analyst,senior,Bengaluru,IN,hybrid,32000,42500,startup,python|excel|tableau|looker
J70945,2023-04-16,Lead Data Platform Engineer,lead,Austin,US,onsite,181500,241500,enterprise,spark|kubernetes|aws|python
J71014,2023-04-16,Data Engineer,mid,Chicago,US,hybrid,110500,147000,enterprise,kafka|sql|terraform
J71418,2023-04-16,Senior Analytics Engineer,senior,Bengaluru,IN,remote,43000,57500,enterprise,airflow|snowflake|sql
J72102,2023-04-16,Lead Analytics Engineer,lead,Berlin,DE,onsite,121000,161500,midmarket,python|dbt|git|airflow|sql
J72931,2023-04-16,Data Scientist,mid,São Paulo,BR,onsite,48000,63500,scaleup,experimentation|pandas|sql|pytorch|python
J70267,2023-04-17,Data Analyst,mid,Berlin,DE,hybrid,,,startup,excel|python|sql|tableau
J71107,2023-04-17,Junior Data Platform Engineer,junior,Austin,US,remote,91000,121500,enterprise,spark|kubernetes|observability
J71478,2023-04-17,Data Analyst,mid,Berlin,DE,remote,,,enterprise,statistics|excel|tableau
J72381,2023-04-17,BI Developer,mid,San Francisco,US,onsite,108500,145000,scaleup,power bi|modelling|excel|sql
J72395,2023-04-17,Junior BI Developer,junior,Austin,US,hybrid,60500,80500,scaleup,modelling|excel|sql
J72574,2023-04-17,Staff Data Scientist,staff,San Francisco,US,remote,250000,333000,enterprise,statistics|sql|experimentation|pandas|pytorch
J73418,2023-04-17,Senior Data Analyst,senior,San Francisco,US,hybrid,125500,167500,enterprise,looker|sql|excel|tableau|statistics|python
J70775,2023-04-18,Lead Data Scientist,lead,San Francisco,US,hybrid,,,scaleup,sql|experimentation|statistics|pandas
J72032,2023-04-18,Senior Machine Learning Engineer,senior,Berlin,DE,hybrid,130000,173000,midmarket,mlflow|aws|kubernetes
J72328,2023-04-18,Junior Data Analyst,junior,New York,US,onsite,63000,84000,scaleup,tableau|statistics|excel
J72834,2023-04-18,Analytics Engineer,mid,Berlin,DE,hybrid,78000,104000,startup,python|git|snowflake|sql
